symbol	loading
AT3G28917	-0.0133646213052774
AT3G27940	0.0133566473607519
AT1G33440	-0.0133457868410617
AT1G76930	-0.0133118697018918
AT4G32990	-0.0132809021838909
AT4G19680	-0.013273513892666
AT5G42510	-0.0132592754856083
AT3G12220	-0.0132558213003066
AT1G15170	-0.013250265173929
AT4G36700	-0.0132460244590622
AT3G22640	-0.0132354144901121
AT3G58990	-0.0132288123987609
AT1G72870	-0.013217157182469
AT4G28250	-0.0132157267300288
AT1G28400	-0.013213345294099
AT2G32550	-0.0132120113512881
AT1G12560	-0.0132075635288802
AT5G05400	-0.0131860369712704
AT4G08570	-0.0131770900997638
AT5G27100	-0.013174012458309
AT2G27550	-0.013174009909446
AT3G13672	-0.0131610902385116
AT4G23200	-0.0131465275087329
AT1G15125	-0.013143736056643
AT3G04000	-0.0131431331218398
AT3G45130	-0.0131418073065198
AT5G38940	-0.0131141088957916
AT3G02150	-0.0131115480073078
AT3G56980	-0.0130974438187879
AT3G02020	-0.0130807140366431
AT3G23430	-0.0130752730756124
AT4G01390	-0.0130623279884279
AT5G35480	-0.0130420168870033
AT3G22210	-0.0130354922800227
AT4G25820	-0.0130328107191977
AT2G38870	-0.0130296282748442
AT4G01970	-0.0130059032902786
AT1G69530	-0.0130050832200297
AT4G08620	-0.0129981504075782
AT2G39510	-0.0129785607896726
AT5G44400	-0.012969041509542
AT2G41780	-0.0129656911249305
AT2G34610	-0.0129646666357735
AT4G07995	-0.0129446482635387
AT4G15393	-0.0129428492562536
AT3G14680	-0.0129312269809048
AT5G17630	-0.0129227997792531
AT5G42600	0.0129215652702913
AT4G02270	-0.0129199896062722
AT3G50010	-0.0129168444640676
AT3G17640	-0.0128857205273726
AT1G20400	0.012856254212603
AT4G17100	-0.0128557466932986
AT4G29550	-0.0128528996312372
AT5G15010	-0.0128467734917154
AT5G15890	-0.0128422270684309
AT3G22740	-0.0128406233085294
AT5G14330	-0.0128336339543674
AT5G55930	-0.0128171600165852
AT3G48320	-0.0128152592292496
AT3G49960	-0.012809339764803
AT1G67110	-0.0127914053818812
AT4G13770	-0.0127845113088334
AT1G05310	-0.0127302180449045
AT2G41800	-0.0127172321360749
AT2G42850	-0.0127138609827656
AT1G33840	-0.0126745387916258
AT5G20820	-0.0126506637785202
AT1G58290	-0.0126488296137907
AT3G61820	-0.0126190577497854
AT4G27400	-0.0126058589152496
AT1G75280	-0.012599150103023
AT4G19810	-0.0125933750200212
AT3G27250	-0.0125920926207161
AT2G37130	-0.0125793832067517
AT3G48520	-0.0125414615756072
AT2G18450	-0.0125411986702963
AT3G49860	-0.0125407945322568
AT3G21670	-0.0125345868939308
AT3G23180	-0.0125261152459714
AT3G17225	-0.0125177747479856
AT4G18630	-0.0125131803202999
AT5G57625	-0.0125091820915934
AT3G01930	-0.0125086834943379
AT3G19480	-0.0125035720491686
AT1G07902	-0.0124916187976086
AT5G15960	-0.0124888027311157
AT3G46370	-0.0124691849744576
AT5G14200	-0.0124649552561814
AT3G44730	-0.0124626797907208
AT1G76690	-0.0124549286209673
AT4G22080	-0.0124506630374894
AT4G37160	-0.0124473935752973
AT1G69710	-0.0124466426738041
AT1G10380	-0.0124411710681722
AT5G08030	-0.0124388624417784
AT3G15370	-0.0124311014339745
AT5G49070	-0.0124279745978878
AT5G02940	-0.0124262682796019
AT4G25220	-0.0124242176209569
AT3G16520	-0.012413582333206
AT3G54260	-0.0123960457639879
AT5G48800	-0.0123921919537395
AT1G64780	-0.0123909660244002
AT2G24681	-0.0123872838899347
AT5G42530	-0.0123806956706721
AT4G20362	-0.0123761987548037
AT5G13930	-0.0123677014342869
AT1G12030	-0.0123619096374994
AT1G54890	-0.012358153013459
AT3G43190	-0.0123541453473124
AT3G59830	-0.0123538580090023
AT4G13300	-0.0123462668522388
AT1G43605	-0.0123374890643472
AT1G68880	-0.0123344077210546
AT2G16005	-0.0123285229798866
AT1G76410	-0.012323579844681
AT3G14280	-0.0123211789872022
AT3G21560	-0.0123194390451028
AT3G24880	-0.0122968345621589
AT2G20815	-0.0122683296012292
AT5G49680	-0.0122640426782971
AT5G64570	-0.0122638365664194
AT5G60780	-0.0122614275931257
AT1G61400	-0.0122599001859098
AT1G33700	-0.0122577066426424
AT1G50520	-0.0122446919889003
AT5G04960	-0.0122254821800043
AT1G59720	-0.0122172027474494
AT3G25760	-0.0122161180478379
AT3G49120	-0.0122139961743851
AT5G10130	-0.0122122365546903
AT3G50970	-0.0122107202386587
AT3G30775	-0.0122036315893567
AT3G14940	-0.0121964294733233
AT5G21050	-0.0121933123326901
AT4G21680	-0.012188398293827
AT5G22090	-0.0121840877450178
AT5G59220	-0.012177113344378
AT4G34131	-0.0121769296919258
AT2G43880	-0.0121722976432684
AT3G12820	-0.0121661698859547
AT1G14960	-0.0121557025356104
AT2G11035	-0.0121538429027947
AT5G35490	-0.0121340868935635
AT5G19570	-0.0121156350060153
AT3G48870	-0.0121093246614717
AT1G60470	-0.0121087641887494
AT2G37770	-0.0121021594227078
AT2G43410	-0.0120917567680719
AT3G54600	-0.0120861746062128
AT1G34060	-0.0120838666045435
AT3G49060	-0.0120768201613534
AT4G33010	-0.0120686823327405
AT1G22710	-0.0120674859464172
AT4G00680	-0.0120671677935799
AT1G60110	-0.0120502969576157
AT1G64660	-0.0120474470992336
AT1G64900	-0.0120446306865781
AT3G45140	-0.0120395566914083
AT1G44790	-0.0120291690253805
AT5G19790	-0.0120283165283426
AT3G10710	-0.01202532576496
AT5G13520	-0.0120237235705742
AT5G43350	-0.0120071124926239
AT1G07710	-0.0120026873757824
AT5G04970	-0.0119915567170071
AT3G27170	-0.0119901058796746
AT1G02770	-0.0119774030097799
AT5G08640	-0.011974196956259
AT1G26250	-0.0119737561053652
AT3G14690	-0.0119704471059251
AT5G58840	-0.0119692515252739
AT3G55200	-0.0119661199962945
AT3G02550	-0.0119660825419212
AT3G25290	-0.0119627608130222
AT2G16740	-0.0119608013802564
AT1G33770	-0.0119590094322491
AT5G16160	-0.0119412794409639
AT1G71880	-0.0119342636617696
AT3G18280	-0.0119313665806168
AT2G23630	-0.0119280783516207
AT3G26460	-0.0119237974146756
AT5G03545	-0.0119225766850581
AT3G53980	-0.0119077451199938
AT5G17890	-0.0119054940229449
AT2G22560	-0.0119007682405896
AT4G15960	-0.0118971186851282
AT3G04720	-0.0118913157839099
AT5G26270	-0.0118912011440115
AT5G58070	-0.0118827327045818
AT2G29620	-0.0118818018490514
AT1G09560	-0.0118799066094975
AT5G27650	-0.0118737376869098
AT2G34490	-0.0118648527985987
AT3G15780	-0.011862106177427
AT1G48930	-0.0118619087012885
AT4G00250	-0.0118616051932264
AT5G54690	-0.0118584773816579
AT5G44420	-0.0118559656033324
AT4G16957	-0.0118551984720277
AT5G04150	-0.0118531545293298
AT1G10270	-0.0118475347405836
AT5G10625	-0.0118473021861255
AT1G35260	-0.0118439675395666
AT2G11270	-0.0118338792690538
AT5G53895	-0.0118325626331558
AT2G42720	-0.011832380718866
AT3G60280	-0.0118322694305155
AT4G13710	-0.0118253680962152
AT1G78290	-0.0118239645678496
AT1G79780	-0.0117966793650249
AT2G20520	-0.0117958289771308
AT1G62510	-0.011795628815501
AT4G35090	-0.011783997813826
AT2G18470	-0.0117798918630426
AT5G40390	-0.0117745232089768
AT5G02270	-0.0117679339815242
AT4G15390	-0.0117628992108495
AT3G25010	-0.0117628626536611
AT1G10610	-0.0117509452396138
AT5G61550	-0.0117505676424879
AT1G09750	-0.0117496043175232
AT3G15550	-0.0117306329322979
AT4G12500	-0.0117173653052081
AT4G27595	-0.0117157034679761
AT1G09240	-0.0117100921992289
AT5G03390	-0.0117056285024018
AT5G47590	-0.0117035732145252
AT3G18970	-0.0116981889489528
AT4G19690	-0.0116977346847256
AT5G17390	-0.0116945288177449
AT1G07167	-0.0116910894355728
AT5G58650	-0.0116891579839721
AT1G52330	-0.01168744378505
AT4G15560	-0.0116825816006529
AT3G28750	-0.0116824307755509
AT5G50200	-0.011681363503442
AT5G24770	-0.0116810425481654
AT5G05580	-0.0116804182832836
AT1G35720	-0.0116801958812075
AT1G58400	-0.0116670808599574
AT4G37150	-0.0116527445161374
AT3G11660	-0.0116448464590315
AT1G61860	-0.0116444820378034
AT1G11540	-0.011635623814713
AT5G53320	-0.0116247343097173
AT2G37970	-0.011615181483362
AT1G60680	-0.01161292875573
AT1G55580	-0.0116013554825603
AT5G57350	-0.0115994634598168
AT4G21170	-0.0115813106667881
AT3G57520	-0.0115743745599921
AT1G14890	-0.0115673475355318
AT4G22517	-0.0115654568885371
AT5G43745	-0.011562487775463
AT4G32480	-0.0115587785181355
AT5G44190	-0.011557902981593
AT5G03260	-0.0115564323647578
AT5G42310	-0.0115502394887793
AT5G02260	-0.0115491893737562
AT5G16900	-0.0115484138236037
AT2G28780	-0.0115465358811415
AT2G41870	-0.0115428788194623
AT1G50310	-0.011542336254643
AT4G39320	-0.0115418781028771
AT5G11430	-0.0115407048282468
AT3G53480	-0.0115346312837199
AT5G45115	-0.0115249846966575
AT1G68585	-0.0115206751773694
AT3G60840	-0.011519972276693
AT4G23290	-0.0115165447973872
AT1G10810	-0.0115149265995748
AT3G03780	-0.0115129557607956
AT5G25810	-0.0115124485980933
AT1G72360	-0.0115055704178702
AT1G69280	-0.011492128998801
AT2G33260	-0.0114907907883784
AT3G14170	-0.0114863385104909
AT1G10070	-0.0114756861044281
AT1G61080	-0.0114667852515333
AT5G59720	-0.0114660655925643
AT3G18450	-0.0114651394428976
AT1G07180	-0.0114502535543724
AT2G43530	-0.0114497892676658
AT5G61290	-0.0114440511226507
AT1G62560	-0.0114423916909669
AT3G16000	-0.0114398658080002
AT3G24100	-0.0114347457703823
AT1G73220	-0.0114329471047805
AT4G13570	-0.0114183954950249
AT1G01010	-0.0114176815621646
AT3G18960	-0.0114159625240869
AT1G11592	-0.0114159441267197
AT1G21540	-0.0114146784830675
AT5G05500	-0.0114104789769068
AT5G17820	-0.0114059257362573
AT3G24870	-0.0114003242356033
AT1G32450	-0.0113995814609156
AT5G67370	-0.0113964120158389
AT5G64840	-0.0113960337097166
AT1G30840	-0.0113932970473906
AT5G05160	-0.0113928401489227
AT1G07260	-0.0113910471772856
AT1G15040	-0.011385335486133
AT4G02710	-0.0113694820462742
AT1G68500	-0.0113688513834155
AT3G08860	-0.0113629184311301
AT3G47295	-0.0113504174197359
AT3G25730	-0.0113454364606011
AT2G24580	-0.0113364274369691
AT3G06035	-0.0113364003781068
AT1G64860	-0.0113337452982117
AT2G46680	-0.0113330329854047
AT5G51690	-0.011326468593508
AT1G12800	-0.0113219985488184
AT4G15160	-0.0113209271066702
AT4G32210	-0.0113192368922655
AT1G78060	-0.0113167130008011
AT2G32340	-0.0113118847445519
AT5G51060	-0.0113105394170479
AT3G50270	-0.0113069881754775
AT4G37410	-0.0112954323643331
AT5G07030	-0.0112947928568897
AT1G14210	-0.011291536664405
AT4G21670	-0.0112903287073703
AT5G58130	-0.0112874697833579
AT3G27400	-0.0112839058956121
AT4G11650	-0.0112818197985276
AT1G23205	-0.0112796197590655
AT5G43230	-0.0112771411432327
AT1G05400	-0.0112727146997126
AT1G67070	-0.0112726890677797
AT4G06746	-0.0112713816629637
AT5G46040	-0.011264235181057
AT3G19050	-0.0112585934644236
AT4G04610	-0.0112571320616139
AT1G03620	-0.0112502710720729
AT1G17220	-0.0112360037513375
AT1G09090	-0.0112304823515008
AT5G56080	-0.0112275225781781
AT3G48690	-0.0112268658684673
AT5G19040	-0.0112259449700284
AT5G20830	-0.0112251106951528
AT2G24820	-0.0112235657852729
AT3G21510	-0.0112234058957773
AT4G02110	-0.0112133925342985
AT3G28220	-0.0112104962064132
AT1G73040	-0.0112100466616451
AT5G65850	-0.0112087887529174
AT4G27710	-0.0112085044702258
AT5G43180	-0.0112082865802352
AT1G80760	-0.0111872565101258
AT3G62040	-0.0111864843839234
AT1G62750	-0.0111809040863911
AT1G50060	-0.0111786721938394
AT1G03760	-0.0111769405093834
AT2G45750	-0.0111712651615832
AT5G12110	-0.0111691588153785
AT4G15500	-0.0111680147154086
AT3G09190	-0.0111649066316356
AT1G06670	-0.0111621463767042
AT3G15720	-0.0111619523375448
AT4G36515	-0.0111601999673314
AT5G47740	-0.0111583117323262
AT3G44120	-0.011156055399816
AT5G57530	-0.0111500876852714
AT1G64405	-0.011147642278995
AT3G07120	-0.0111414818945552
AT3G18530	-0.0111386778218044
AT3G28740	-0.011138411391122
AT2G02100	-0.0111363071410016
AT1G47400	-0.0111320370392505
AT4G38530	-0.0111316537033675
AT1G16000	-0.0111301725509571
AT3G12955	-0.011125194318559
AT2G42690	-0.0111245943276797
AT3G56970	-0.0111197935158754
AT1G62980	-0.0111148770768113
AT5G52250	-0.011108106070492
AT5G26260	-0.011104942394823
AT4G16370	-0.0111049311647591
AT5G13630	-0.0111048148983002
AT5G66440	-0.011097177717833
AT4G09950	-0.0110945870525703
AT1G11580	-0.0110917346581417
AT5G13760	-0.0110917213548506
AT1G12160	-0.0110833908039483
AT5G40450	-0.0110783946206116
AT3G18890	-0.0110769715640128
AT3G09580	-0.0110753269566386
AT2G26080	-0.0110735992461297
AT3G07900	-0.0110644958679535
AT2G19110	-0.0110602471163867
AT3G61560	-0.0110590182799439
AT4G23600	-0.0110578073613317
AT5G49160	-0.0110525441997394
AT2G43100	-0.0110513263527575
AT4G38410	-0.0110478447778537
AT5G01040	-0.0110476871920754
AT1G71040	-0.0110476687206012
AT3G24300	-0.0110466700797087
AT4G10750	-0.0110454478704046
AT5G64240	-0.0110307770074311
AT5G38565	-0.0110228319362346
AT4G12640	-0.0110127654349394
AT1G32375	-0.0110007545972441
AT1G07740	-0.0109951440333201
AT1G25530	-0.0109927360271425
AT2G38080	-0.0109888465063614
AT3G24480	-0.0109872658673365
AT1G69310	-0.0109865695095097
AT3G27690	-0.010982477721685
AT5G34940	-0.0109823734866033
AT2G46240	-0.0109820780399936
AT4G19230	-0.0109804607033195
AT1G54820	-0.0109781313262212
AT5G48060	-0.0109773636006987
AT1G16410	-0.0109696394685151
AT2G01660	-0.0109635073657503
AT1G77540	-0.010959323779162
AT3G14060	-0.0109567547518399
AT1G74070	-0.0109553357714105
AT4G34220	-0.0109468066798846
AT3G22800	-0.0109449574252725
AT3G10360	-0.0109442857097744
AT3G47770	-0.0109312623968456
AT1G06090	-0.0109265822743307
AT2G38380	-0.0109253993014656
AT5G22740	-0.0109232718072486
AT3G13960	-0.0109218662388082
AT1G06570	-0.0109189411189241
AT1G65610	-0.0109177622703112
AT3G45060	-0.0109162951862994
AT3G15790	-0.0109068594235888
AT2G36570	-0.010905916868173
AT3G16920	-0.0109014313123515
AT1G19220	-0.0109009293669496
AT3G13065	-0.010896799208797
AT4G30250	-0.0108931524032792
AT4G35550	-0.0108906078640255
AT1G62300	-0.0108852567245388
AT4G32860	-0.0108844588288344
AT5G64940	-0.0108823940583094
AT1G08620	-0.0108784866150302
AT3G52090	-0.0108775701824669
AT1G10480	-0.0108708520219437
AT2G47550	-0.0108668714196413
AT4G26640	-0.0108635660727104
AT4G04460	-0.0108574742415136
AT1G67710	-0.0108557994909741
AT4G00750	-0.0108541569649308
AT3G02190	-0.0108529985022292
AT2G31400	-0.0108520127318
AT4G39950	-0.0108516388142592
AT2G37980	-0.0108494123217575
AT1G28290	-0.0108493502227518
AT3G60730	-0.0108462946641212
AT3G20110	-0.0108462587396592
AT3G18390	-0.0108456106344308
AT1G61950	-0.0108450655214946
AT1G04445	0.0108419971440425
AT1G59850	-0.0108377684420069
AT4G38495	-0.0108374917972958
AT4G35810	-0.0108362691534852
AT5G45260	-0.0108356202550232
AT1G06520	-0.0108341120413149
AT2G47840	-0.0108319042347906
AT2G46535	-0.010824580829874
AT3G06690	-0.0108214436233763
AT3G26570	-0.010819370245352
AT2G33460	-0.0108192982214776
AT1G16350	-0.0108187838354942
AT3G01550	-0.0108181897849717
AT5G19100	-0.0108181057566496
AT2G31081	-0.0108128415839294
AT4G21180	-0.0108126053627921
AT1G73580	-0.0108112496257376
AT5G59670	-0.0108097916349606
AT3G22830	-0.010807138404397
AT2G25680	-0.0108042029073743
AT5G02830	-0.0108030633461173
AT3G20710	-0.0108006712186878
AT2G33770	-0.0107956185315785
AT1G70460	-0.0107942764500648
AT3G46900	-0.0107918442814707
AT2G25320	-0.0107910767119822
AT2G14160	0.0107904312249497
AT3G62460	-0.0107893741254317
AT1G78820	-0.0107886363388312
AT1G21400	-0.0107878806369208
AT1G08540	-0.0107854655922835
AT1G19710	-0.0107822655885801
AT1G74710	-0.0107787515379267
AT1G12200	-0.0107691223868495
AT4G22490	-0.0107643465045228
AT1G06420	-0.0107641952354135
AT5G09590	-0.010763445498305
AT2G26020	-0.0107625856902447
AT5G67600	-0.0107625330732418
AT4G36670	-0.010761989124107
AT2G21560	-0.0107600835812722
AT1G15260	-0.0107574632610244
AT4G25090	-0.0107566546106776
AT3G19390	-0.01075507622115
AT1G71080	-0.0107522161177473
AT5G04950	-0.0107515332745661
AT1G15330	-0.010750054800202
AT5G24710	-0.0107457072177362
AT1G31770	-0.0107419367229628
AT3G09220	-0.0107359449346933
AT5G46580	-0.0107294365149985
AT2G29500	-0.0107278791177803
AT4G21780	-0.0107249259793463
AT1G30760	-0.0107245337431844
AT5G57980	-0.0107230881955976
AT1G07360	-0.0107195649549737
AT1G02730	-0.0107184459203231
AT1G49870	-0.0107148447157717
AT1G56430	-0.0107129129558029
AT5G04230	-0.0107122457797607
AT5G05480	-0.0107091187971436
AT4G14690	-0.0107051319659547
AT1G62660	-0.010704216631777
AT1G44030	-0.0106999469556192
AT4G38260	-0.0106948282315594
AT3G53620	-0.0106926220349425
AT1G13790	-0.0106924789662227
AT3G03305	-0.0106911422085392
AT5G56240	-0.0106869507190442
AT5G10580	-0.0106861584118449
AT1G77380	-0.0106847762192795
AT2G36880	-0.0106823786863303
AT5G57540	-0.0106786221423753
AT1G18100	-0.0106773376794625
AT1G45145	-0.0106772637682005
AT5G53060	-0.0106735843120055
AT2G29510	-0.0106689132324981
AT3G44300	-0.0106645358791437
AT2G25810	-0.0106635953484589
AT2G40400	-0.0106635851805916
AT3G47780	-0.0106632272928577
AT4G06534	-0.0106627825196579
AT5G44785	-0.0106594942314134
AT4G20210	0.0106571345455248
AT1G24575	-0.0106569870641027
AT5G19730	-0.0106523951749483
AT1G78580	-0.0106519100058049
AT1G26450	-0.0106502523829524
AT2G23560	-0.0106494065539951
AT1G79470	-0.0106467075234652
AT5G45830	-0.0106464851311201
AT1G18250	-0.010645020837616
AT3G09240	-0.0106441631045641
AT2G47650	-0.0106409397948536
AT3G22961	-0.0106399767045661
AT1G71140	-0.0106375572920172
AT2G43150	-0.0106300829047292
AT2G12462	-0.0106282617994812
AT1G23130	-0.0106255467939851
AT1G63440	-0.0106254645537318
AT4G17940	-0.0106213473127491
AT3G14900	-0.0106193626186693
AT5G04895	-0.0106173023901354
AT2G21840	-0.0106172237537382
AT1G17100	-0.0106120562930298
AT3G23810	-0.0106096184205787
AT3G26230	-0.0106084868205854
AT2G02130	-0.0106047658571931
AT5G18560	-0.0106001032765521
AT2G25450	-0.0105956109610775
AT2G19960	-0.0105953881174413
AT1G29560	-0.0105931732878106
AT3G16990	-0.0105920949068341
AT5G16930	-0.0105776948537753
AT1G76960	-0.0105774052378504
AT1G53790	-0.0105759329410755
AT5G07690	-0.0105758511953651
AT4G31730	-0.0105743290427755
AT5G21280	-0.0105706989044739
AT4G24280	-0.0105706846429992
AT3G01680	-0.0105674441102262
AT5G49660	-0.0105668073090756
AT1G52410	-0.0105645136963684
AT5G06570	-0.010561029010965
AT5G38640	-0.0105609348073959
AT4G25470	0.0105597546939745
AT1G09700	-0.010556601655077
AT4G08770	-0.0105555520549997
AT5G20070	-0.0105548706737717
AT3G63200	-0.0105517506694585
AT3G01180	-0.0105491260717972
AT2G36690	-0.0105477782176703
AT5G67210	-0.0105472602849541
AT5G02120	-0.0105443821134515
AT5G26860	-0.0105423501489959
AT1G50270	-0.0105399411636424
AT5G05680	-0.0105396472730746
